Congress.Number,STATE,Census,Start,End,CD.Num,Population,White.perc,Black.perc,AAPI.perc,AInd_AKNt.perc,Hisp.perc,NH_White.perc,NH_Black.perc,NH_AAPI.perc
118,TN,2020,2023,2025,3,767871,79.00,10.10,1.56,0.44,5.78,77.81,10.01,1.53
118,TN,2020,2023,2025,4,767872,77.47,9.30,2.03,0.47,8.06,75.86,9.19,2.00
118,TN,2020,2023,2025,5,767871,70.86,11.90,4.29,0.41,10.30,69.18,11.77,4.26
118,TN,2020,2023,2025,6,767871,79.09,9.09,1.17,0.49,7.73,77.70,8.98,1.15
118,TN,2020,2023,2025,7,767871,71.23,16.05,2.16,0.42,7.44,69.44,15.81,2.11
118,TN,2020,2023,2025,8,767871,73.74,17.38,2.14,0.27,3.62,72.93,17.29,2.12
118,TN,2020,2023,2025,9,767871,26.28,60.43,2.08,0.39,9.19,25.25,60.15,2.05
118,TX,2020,2023,2025,1,766987,63.52,17.67,1.22,0.77,16.96,59.99,17.46,1.19
118,TX,2020,2023,2025,2,766987,56.23,11.53,4.73,0.95,30.31,49.35,11.21,4.61
118,TX,2020,2023,2025,3,766987,59.56,9.60,13.14,0.77,16.18,55.97,9.40,13.06
118,TX,2020,2023,2025,4,766987,62.69,9.00,11.77,0.97,14.28,59.51,8.83,11.70
118,TX,2020,2023,2025,5,766987,54.00,14.03,4.74,1.08,29.52,47.92,13.76,4.67
118,TX,2020,2023,2025,6,766987,51.34,13.85,3.81,1.16,33.83,44.92,13.56,3.75
118,TX,2020,2023,2025,7,766987,32.44,19.31,20.12,0.91,30.07,27.44,18.88,19.98
118,TX,2020,2023,2025,8,766987,51.42,12.74,5.98,1.15,32.53,45.06,12.38,5.87
118,TX,2020,2023,2025,9,766987,19.22,36.42,9.85,1.12,39.31,12.42,35.81,9.74
118,TX,2020,2023,2025,10,766987,62.07,9.63,5.51,0.72,24.94,56.03,9.34,5.44
118,TX,2020,2023,2025,11,766987,55.08,11.51,2.59,0.90,38.58,43.67,10.84,2.46
118,TX,2020,2023,2025,12,766987,61.18,11.66,4.41,0.85,24.60,54.90,11.35,4.32
118,TX,2020,2023,2025,13,766987,65.94,6.78,2.60,1.08,28.15,58.12,6.47,2.52
118,TX,2020,2023,2025,14,766987,59.13,15.64,3.03,0.75,25.14,52.73,15.31,2.95
118,TX,2020,2023,2025,15,766987,40.68,1.18,1.19,0.72,81.40,15.28,1.00,1.13
118,TX,2020,2023,2025,16,766986,36.60,3.46,1.66,1.12,82.12,11.73,2.91,1.45
118,TX,2020,2023,2025,17,766987,59.00,15.43,2.69,0.81,25.25,52.99,15.00,2.62
118,TX,2020,2023,2025,18,766987,24.42,32.76,5.09,1.30,43.36,16.68,32.22,4.98
118,TX,2020,2023,2025,19,766987,63.54,6.72,1.92,0.94,38.32,50.19,6.26,1.85
118,TX,2020,2023,2025,20,766987,41.22,6.21,3.76,1.26,70.46,17.62,5.57,3.54
118,TX,2020,2023,2025,21,766987,67.57,3.70,2.84,0.75,30.73,58.86,3.38,2.69
118,TX,2020,2023,2025,22,766987,48.74,11.53,14.27,0.58,28.28,42.30,11.21,14.16
118,TX,2020,2023,2025,23,766987,48.69,3.73,2.66,1.03,62.90,28.42,3.34,2.52
118,TX,2020,2023,2025,24,766987,65.46,7.20,9.00,0.65,17.45,61.60,6.99,8.90
118,TX,2020,2023,2025,25,766987,63.56,11.94,3.64,0.87,21.77,58.38,11.66,3.57
118,TX,2020,2023,2025,26,766987,60.87,9.10,9.94,0.85,19.22,56.58,8.87,9.85
118,TX,2020,2023,2025,27,766987,57.24,4.49,1.83,0.84,53.56,37.89,4.06,1.73
118,TX,2020,2023,2025,28,766987,43.87,4.73,1.10,0.91,75.30,17.23,4.35,1.00
118,TX,2020,2023,2025,29,766987,24.60,13.69,2.49,1.64,74.52,8.33,13.25,2.40
118,TX,2020,2023,2025,30,766987,24.65,40.47,3.38,1.12,36.03,17.73,39.96,3.30
118,TX,2020,2023,2025,31,766987,65.16,7.89,5.03,0.80,23.06,59.09,7.46,4.90
118,TX,2020,2023,2025,32,766987,39.09,19.53,8.57,1.09,36.45,32.22,19.20,8.47
118,TX,2020,2023,2025,33,766987,24.86,19.00,8.29,1.34,57.64,13.24,18.59,8.20
118,TX,2020,2023,2025,34,766987,38.47,0.61,0.69,0.71,90.30,7.92,0.44,0.63
118,TX,2020,2023,2025,35,766987,41.04,12.64,3.17,1.35,55.10,26.18,11.88,3.02
118,TX,2020,2023,2025,36,766987,57.10,12.20,4.15,0.85,30.90,49.33,11.90,4.07
118,TX,2020,2023,2025,37,766987,59.05,5.78,9.98,0.83,27.37,52.47,5.46,9.85
118,TX,2020,2023,2025,38,766987,55.45,9.88,10.24,0.84,25.86,50.12,9.56,10.12
118,UT,2020,2023,2025,1,817904,81.94,1.22,2.66,0.84,13.18,78.71,1.11,2.56
118,UT,2020,2023,2025,2,817904,74.60,1.61,4.48,1.39,18.67,70.75,1.52,4.38
118,UT,2020,2023,2025,3,817904,80.55,0.77,3.15,1.98,12.36,77.78,0.70,3.08
118,UT,2020,2023,2025,4,817904,77.55,1.30,4.06,0.88,16.05,74.18,1.21,3.96
118,VA,2020,2023,2025,1,784256,71.91,12.89,5.87,0.38,5.40,70.76,12.68,5.83
118,VA,2020,2023,2025,2,785438,60.39,22.49,5.55,0.42,7.47,58.68,21.96,5.44
118,VA,2020,2023,2025,3,779587,40.71,44.09,3.23,0.52,8.36,38.96,43.24,3.14
118,VA,2020,2023,2025,4,787373,43.47,41.24,2.49,0.53,9.83,42.14,40.71,2.45
118,VA,2020,2023,2025,5,788614,69.14,20.74,2.40,0.33,4.28,68.23,20.57,2.38
118,VA,2020,2023,2025,6,783180,79.66,7.96,1.69,0.37,7.89,78.12,7.78,1.66
118,VA,2020,2023,2025,7,783688,53.47,20.36,5.38,0.66,17.43,50.76,19.86,5.30
118,VA,2020,2023,2025,8,784093,52.06,12.53,12.39,0.78,20.46,49.44,12.26,12.28
118,VA,2020,2023,2025,9,786392,86.78,5.72,1.73,0.21,3.00,85.91,5.63,1.71
118,VA,2020,2023,2025,10,784275,55.23,8.45,15.59,0.52,17.70,52.73,8.22,15.50
118,VA,2020,2023,2025,11,784497,50.87,8.48,23.04,0.39,14.05,48.78,8.27,22.94
118,VT,2020,2023,2025,1,643077,89.84,1.40,1.82,0.36,2.41,89.13,1.34,1.81
118,WA,2020,2023,2025,1,772031,61.68,2.66,20.18,0.75,9.83,59.72,2.58,20.07
118,WA,2020,2023,2025,2,769105,71.54,2.70,7.60,2.03,12.35,69.03,2.60,7.49
118,WA,2020,2023,2025,3,769308,77.82,1.73,4.46,1.17,11.03,75.25,1.64,4.37
118,WA,2020,2023,2025,4,768710,57.91,0.98,1.91,3.16,39.82,51.09,0.85,1.81
118,WA,2020,2023,2025,5,774871,80.97,1.82,2.96,1.86,8.33,78.72,1.73,2.90
118,WA,2020,2023,2025,6,773278,74.45,3.55,5.28,2.45,9.02,72.07,3.38,5.14
118,WA,2020,2023,2025,7,769663,64.49,5.08,14.91,0.77,9.48,62.54,4.93,14.77
118,WA,2020,2023,2025,8,769847,71.28,2.07,10.45,1.13,10.52,69.13,1.99,10.34
118,WA,2020,2023,2025,9,768838,42.62,12.28,25.54,0.94,14.26,40.61,12.03,25.35
118,WA,2020,2023,2025,10,769630,62.99,7.07,9.98,1.50,12.93,60.06,6.74,9.74
118,WI,2020,2023,2025,1,736715,77.34,6.79,2.05,0.52,12.65,74.20,6.52,2.01
118,WI,2020,2023,2025,2,736715,80.75,4.32,5.03,0.48,6.87,79.32,4.21,5.00
118,WI,2020,2023,2025,3,736716,90.09,1.26,2.37,0.75,3.34,89.14,1.22,2.35
118,WI,2020,2023,2025,4,736714,44.50,32.24,5.01,0.85,17.79,41.02,31.57,4.95
118,WI,2020,2023,2025,5,736715,87.54,1.71,2.96,0.34,5.93,85.90,1.64,2.93
118,WI,2020,2023,2025,6,736714,87.60,2.26,2.64,0.51,5.40,86.11,2.18,2.62
118,WI,2020,2023,2025,7,736715,90.26,0.76,1.69,2.11,2.57,89.53,0.73,1.67
118,WI,2020,2023,2025,8,736714,84.98,1.73,2.40,2.63,6.16,83.78,1.67,2.37
118,WV,2020,2023,2025,1,896067,90.38,4.11,0.71,0.20,1.26,89.88,4.06,0.70
118,WV,2020,2023,2025,2,897649,89.22,3.23,1.03,0.21,2.62,88.39,3.16,1.01
118,WY,2020,2023,2025,1,576851,84.66,0.91,1.00,2.41,10.24,81.42,0.82,0.96
